dp,url,cat,title,BN_status
1524714712,https://www.amazon.com/dp/1524714712/?aod=1,Books › Teen & Young Adult › Literature & Fiction,"Amazon.com: Two Can Keep a Secret: 9781524714710: McManus, Karen M.: Books",
3740728027,https://www.amazon.com/dp/3740728027/?aod=1,,"Amazon.com: Das verbotene Wissen der Kelten (German Edition): 9783740728021: Merlin, Markus W, Schmidt, Markus: Books",
B00HQ883T4,https://www.amazon.com/dp/B00HQ883T4/?aod=1,,"Amazon.com: NETGEAR Trek N300 Travel Router, Range Extender, and Wireless Bridge (PR2000) : Electronics",Not added (1)
B006VAZYKY,https://www.amazon.com/dp/B006VAZYKY/?aod=1,"Health & Household › Vitamins, Minerals & Supplements › Collagen","Amazon.com: Youtheory Collagen with Vitamin C, Advanced Hydrolyzed Formula for Optimal Absorption, Skin, Hair, Nails and Joint Support, 160 Supplements",No button (0)
1982647256,https://www.amazon.com/dp/1982647256/?aod=1,"Books › Mystery, Thriller & Suspense › Thrillers & Suspense","The Summoning: The Krewe of Hunters Series (Krewe of Hunters Series, 27): Heather Graham: 9781982647254: Amazon.com: Books",
0345538552,https://www.amazon.com/dp/0345538552/?aod=1,Books › Literature & Fiction › Genre Fiction,"The Wishing Thread: A Novel: Van Allen, Lisa: 9780345538550: Amazon.com: Books",
B07SRF1NL2,https://www.amazon.com/dp/B07SRF1NL2/?aod=1,Movies & TV › Featured Categories › Blu-ray › Drama,"Amazon.com: Odissea Della Morte [Blu-ray] : Momona Komagata, Tristan Risk, Jessie Crabbe, Lynn Lowry, Vince D'Amato: Movies & TV",No button (0)
1907335579,https://www.amazon.com/dp/1907335579/?aod=1,Books › Literature & Fiction › Short Stories & Anthologies,"Keepsake and Other Stories: Palmer, Jenny: 9781907335570: Amazon.com: Books",
1789042828,https://www.amazon.com/dp/1789042828/?aod=1,Books › Religion & Spirituality › New Age & Spirituality,"Pagan Portals - Temple of the Bones: Rituals to the Goddess Hekate: Teixeira, Jennifer: 9781789042825: Amazon.com: Books",
0008239479,https://www.amazon.com/dp/0008239479/?aod=1,Books,"The Kingdom of Copper (The Daevabad Trilogy, Book 2): S. A. Chakraborty: 9780008239473: Amazon.com: Books",
0896086283,https://www.amazon.com/dp/0896086283/?aod=1,Books › Politics & Social Sciences › Social Sciences,Feminism Is for Everybody: Passionate Politics: bell hooks: 9780896086289: Amazon.com: Books,Not added (3)
B079579R6N,https://www.amazon.com/dp/B079579R6N/?aod=1,"Clothing, Shoes & Jewelry › Men › Watches › Wrist Watches","Amazon.com: Citizen Reloj Crono Aviator CA0690-88E Eco-Drive Hombre : Clothing, Shoes & Jewelry",No button (0)
2813207497,https://www.amazon.com/dp/2813207497/?aod=1,,"Méditations quotidiennes sur la voie toltèque: Ruiz Jr., Miguel, Clerc, Olivier: 9782813207494: Amazon.com: Books",Added (4)
B00GTSVZ9W,https://www.amazon.com/dp/B00GTSVZ9W/?aod=1,"Mobility & Daily Living Aids › Mobility Aids & Equipment › Wheelchairs, Mobility Scooters & Accessories › Wheelchair Accessories › Cushions","Amazon.com: iMedic - Memory Foam Seat Cushion for Office Chair, Posture Correction, Pain Relief - Height Boost - Orthopaedic Car Seat Cushion with Washable, Breathable 3D Mesh - with Anti Slip Bottom - Black : Health & Household",No button (0)
0983516081,https://www.amazon.com/dp/0983516081/?aod=1,Books › Science Fiction & Fantasy › Fantasy,"The Poison Priestess: Azinger, Karen L.: 9780983516088: Amazon.com: Books",
1620556790,https://www.amazon.com/dp/1620556790/?aod=1,Books › Travel › Asia,"Journeys in the Kali Yuga: A Pilgrimage from Esoteric India to Pagan Europe: Cederberg, Aki: 9781620556795: Amazon.com: Books",
B06Y1ZD176,https://www.amazon.com/dp/B06Y1ZD176/?aod=1,,"Amazon.com: Leg Avenue womens 3 Pcs Set Hipster Mermaid Adult Sized Costumes, Multi, X-Small US: Clothing, Shoes & Jewelry",Not added (2)
B01LXTDAW9,https://www.amazon.com/dp/B01LXTDAW9/?aod=1,,Amazon.com: ONKYO Full Wireless Earphone W800BTB (Black) (Japan Domestic Model) : Electronics,Not added (3)
1503013081,https://www.amazon.com/dp/1503013081/?aod=1,Books › Science Fiction & Fantasy › Fantasy,"An Unclean Legacy: Moran, Jenna Katerin: 9781503013087: Amazon.com: Books",
0195145216,https://www.amazon.com/dp/0195145216/?aod=1,Books › Arts & Photography › Music,"Amazon.com: The Simple Flute: From A to Z: 9780195145212: Debost, Michel, Debost-Roth, Jeanne: Books",
B01FCSS286,https://www.amazon.com/dp/B01FCSS286/?aod=1,,"Amazon.com: Travel Neck Wallet with RFID Blocking, Travel Neck Pouch Passport Holder for Women and Men Keep Valuables Safe for Secure Travels (Ash): Clothing, Shoes & Jewelry",This item cannot be shipped to your selected delivery location. Please choose a different delivery location. (1)
0998731277,https://www.amazon.com/dp/0998731277/?aod=1,Books › Computers & Technology › Networking & Cloud Computing,"How to Talk to Your Kids About Pornography: 2nd Edition: Educate and Empower Kids, Alexander, Dina, Scott, Amanda, Webb, Jenny, Mehrdad, Jera, Webb, Jenny: 9780998731278: Amazon.com: Books",No button (0)
B015RGTF1Q,https://www.amazon.com/dp/B015RGTF1Q/?aod=1,Automotive › Tires & Wheels › Accessories & Parts › Snow Chains › Car,"Amazon.com: Lampa GD02020 Wx-9 Catene da NeveGR. 12,5 : Automotive",This item cannot be shipped to your selected delivery location. Please choose a different delivery location. (1)
B00646MUTS,https://www.amazon.com/dp/B00646MUTS/?aod=1,Video Games › Legacy Systems › Xbox Systems › Xbox 360 › Games,Amazon.com: Devil May Cry HD Collection [Japan Import] : Video Games,No button (0)
099848296X,https://www.amazon.com/dp/099848296X/?aod=1,,"Elephant Mountain: Muhlhausen, Linda Johnston: 9780998482965: Amazon.com: Books",
0595376991,https://www.amazon.com/dp/0595376991/?aod=1,Books › Literature & Fiction › Literary,"PUCK: A Novel: Callahan, Gene: 9780595376995: Amazon.com: Books",
B07VXGKY6X,https://www.amazon.com/dp/B07VXGKY6X/?aod=1,,Amazon.com: Weekino Austria St. Stephen's Cathedral Vienna Christmas Ornament City Travel Souvenir Collection Double Sided Porcelain 2.85 Inch Hanging Tree Decoration : Home & Kitchen,No button (0)
B000BUUTKU,https://www.amazon.com/dp/B000BUUTKU/?aod=1,Home & Kitchen › Thanksgiving › Fun & Games,Amazon.com: Bicycle 5 count dice : Toys & Games,Not added (1)
B0012IA3BK,https://www.amazon.com/dp/B0012IA3BK/?aod=1,,"Amazon.com: Blow Up : david hemmings, jane birkin, michelangelo antonioni: Movies & TV",Not added (4)
1977642799,https://www.amazon.com/dp/1977642799/?aod=1,,"Teach Tantra: Teacher Manual for Tantra for All Chakras (Tantra Series): Lessin Ph. D., Sasha Alex: 9781977642790: Amazon.com: Books",Added (1)
0985508590,https://www.amazon.com/dp/0985508590/?aod=1,Books › Literature & Fiction › Humor & Satire,"UnAmerica (Success and Failure Series): (Momus), Momus: 9780985508593: Amazon.com: Books",Not added (1)
B000FV8ML8,https://www.amazon.com/dp/B000FV8ML8/?aod=1,,"Amazon.com: Tropical Oasis - Premium Ionized Plant Based Trace Minerals Liquid Formula- 74 essential minerals in liquid form for up to 96% Absorption - 16 oz, 32 servings : Health & Household",Not added (1)
1508876118,https://www.amazon.com/dp/1508876118/?aod=1,Books › Religion & Spirituality › Occult & Paranormal,"Psychic Development for Beginners: A... by Stroia, Emily",
B01EXJOA8Q,https://www.amazon.com/dp/B01EXJOA8Q/?aod=1,"Electronics › Computers & Accessories › Tablet Accessories › Bags, Cases & Sleeves › Cases","Amazon.com: Green Anti-Theft Crossbody Tablet Shoulder Bag for Apple iPad 9.7 10.2, Pro 10.5 11, Air 10.5 : Electronics",Not added (1)
B00GVFEZ18,https://www.amazon.com/dp/B00GVFEZ18/?aod=1,"Sports & Outdoors › Hunting & Fishing › Shooting › Gun Accessories, Maintenance & Storage › Gun Parts & Accessories › Gun Sights",Amazon.com : LaserLyte UTA-TA Laser Sight Trainer for Taurus TCP and Slim with Push Button Activation and Auto-Off Function for Use as Laser Sight or Training Tool Black -Length: 2.10 inches/5.33 cm -Width: .78 inches/ 1.98 cm -Height: 1.44 inches/3.66 cm : General Sporting Equipment : Sports & Outdoors,No button (0)
024142464X,https://www.amazon.com/dp/024142464X/?aod=1,Books,Marauder: 9780241424643: Amazon.com: Books,
B07XN45DMN,https://www.amazon.com/dp/B07XN45DMN/?aod=1,,Amazon.com: ESSENTIALE FORTE N 300 mg Liver Support Protection SANOFI 90 caps : Health & Household,Not added (1)
0316219118,https://www.amazon.com/dp/0316219118/?aod=1,,"The Autumn Republic (The Powder Mage Trilogy, 3): McClellan, Brian: 9780316219112: Amazon.com: Books",
0692368205,https://www.amazon.com/dp/0692368205/?aod=1,,"The Soul Retrieval: A Novel (The Henrietta Series): Jarvie, Ann W.: 9780692368206: Amazon.com: Books",Not added (1)
1548251852,https://www.amazon.com/dp/1548251852/?aod=1,Books › Literature & Fiction › Poetry,"Tell-Tale Inklings #3: King Editor, Mignon Ariel: 9781548251857: Amazon.com: Books",No button (0)
0986311448,https://www.amazon.com/dp/0986311448/?aod=1,Books › Self-Help › Sex,"Sacred Desire: Secrets to Kindling Profound Passion (Wild Sacredness): Wagner, Robert E: 9780986311444: Amazon.com: Books",No button (0)
149302423X,https://www.amazon.com/dp/149302423X/?aod=1,Books › Sports & Outdoors › Water Sports,"The Complete Book of Sea Kayaking: Hutchinson, Derek C., Horodowich, Wayne: 9781493024230: Amazon.com: Books",
1709977027,https://www.amazon.com/dp/1709977027/?aod=1,,"The Grindhouse: Diablo Snuff 2: Pike, Carver: 9781709977022: Amazon.com: Books",
B00HNF8EOE,https://www.amazon.com/dp/B00HNF8EOE/?aod=1,"Patio, Lawn & Garden › Grills & Outdoor Cooking › Grills & Smokers › Charcoal Grills","Amazon.com: Weber 1126804, Black Smokey Joe Premium Charcoal BBQ, Slate Blue : Patio, Lawn & Garden",This item cannot be shipped to your selected delivery location. Please choose a different delivery location. (1)
1873410859,https://www.amazon.com/dp/1873410859/?aod=1,"Books › New, Used & Rental Textbooks › Humanities","The Catalpa Bow: A Study of Shamanistic Practices in Japan (Japan Library Classics): Blacker, Carmen: 9781873410851: Amazon.com: Books",
1533120188,https://www.amazon.com/dp/1533120188/?aod=1,Books › Literature & Fiction › Genre Fiction,"Amazon.com: Blood Lake: 9781533120182: Herron, R.L.: Books",
2365779026,https://www.amazon.com/dp/2365779026/?aod=1,Books › Foreign Language Books › French,"Amazon.com: MULTIVERSITY - Tome 0: 9782365779029: Morrison Grant, Manhke Doug, OLIVER Ben, SPROUSE Chris, Stewart Cameron, Reis Ivan, Quitely Frank, Lee Jim: Books",
1792084455,https://www.amazon.com/dp/1792084455/?aod=1,,"Ashes to Ashes: Supernatural Horror with Killer Ghosts in Haunted Towns (The Plague): Clancy, Sara, Street, Scare, Salam, Emma: 9781792084454: Amazon.com: Books",
1594149577,https://www.amazon.com/dp/1594149577/?aod=1,"Books › Mystery, Thriller & Suspense › Mystery","Dance in the Dark (A Scott Elliott Mystery): Faherty, Terence: 9781594149573: Amazon.com: Books",
B07KXC3S2N,https://www.amazon.com/dp/B07KXC3S2N/?aod=1,,"Amazon.com: Motorola Moto Z2 Play (64GB, 4GB RAM) XT1710-06 GSM Factory Unlocked US & Global 4G LTE Bands - International Model - Gold : Cell Phones & Accessories",Not added (1)
4799201840,https://www.amazon.com/dp/4799201840/?aod=1,Books › Foreign Language Books › Japanese,Amazon.com: Kanshin no kishi aruberuto : Inbina majo to irekawatta nikutai.: 9784799201848: Kano Kei: Books,No button (0)
B08X6FMX14,https://www.amazon.com/dp/B08X6FMX14/?aod=1,,"Amazon.com: Samsung Galaxy S21 5G | Factory Unlocked Android Cell Phone | International Version 5G Smartphone | Pro-Grade Camera, 8K Video, 64MP High Res | 128GB, (SM-G991B/DS) (Phantom White) : Cell Phones & Accessories",No button (0)
B00WMJPC28,https://www.amazon.com/dp/B00WMJPC28/?aod=1,Grocery & Gourmet Food › Beverages › Hot Chocolate & Malted Drinks › Cocoa,"Amazon.com : Caotina blanc, Cocoa Powder with White Swiss Chocolate, Hot Chocolate, 3 Pack, 3 x 500g : Grocery & Gourmet Food",Not added (1)
8542207688,https://www.amazon.com/dp/8542207688/?aod=1,Books › Foreign Language Books › Portuguese,"Amazon.com: Diario Internacional de Babi, O: 9788542207682: Chris Salles, 3: Books",Added (4)
1523215992,https://www.amazon.com/dp/1523215992/?aod=1,Books › Literature & Fiction › Genre Fiction,"She's Your Daughter Too: Lloyd, Tassika: 9781523215997: Amazon.com: Books",
B006WNDJTS,https://www.amazon.com/dp/B006WNDJTS/?aod=1,Health & Household › Household Supplies › Household Cleaning › Bathroom Cleaners › Lime & Rust Removers,Amazon.com: ECApros Anti-scale Regenerating Salt – 4 kg : Health & Household,No button (0)
1975893883,https://www.amazon.com/dp/1975893883/?aod=1,Books › Romance › Paranormal,"Amazon.com: Alpha Bet: 9781975893880: Taiden, Milly: Books",No button (0)
B00DWHNUGE,https://www.amazon.com/dp/B00DWHNUGE/?aod=1,Health & Household › Sexual Wellness › Bondage Gear & Accessories › Gags & Muzzles,"Amazon.com: Strict Leather Locking Open Mouth Gag, Black (DU615) : Health & Household",Not added (1)
1856862054,https://www.amazon.com/dp/1856862054/?aod=1,Books,The Moor's Last Sigh 4-Cassette Audio Set (Salman Rushdie): Salman Rushdie: 9781856862059: Amazon.com: Books,
2373492555,https://www.amazon.com/dp/2373492555/?aod=1,Books › Comics & Graphic Novels › Manga,"Amazon.com: Tant qu'il est encore temps (je t'aimerai) T01: 9782373492552: Notoyama, Keiko, Notoyama, Keiko: Books",Added (4)
0143452320,https://www.amazon.com/dp/0143452320/?aod=1,Books › Literature & Fiction › Literary,"Unmarriageable Man: Ferrey, Ashok: 9780143452324: Amazon.com: Books",
B00J0MBGHU,https://www.amazon.com/dp/B00J0MBGHU/?aod=1,Sports & Outdoors › Outdoor Recreation › Camping & Hiking › Tents & Shelters › Tent Accessories › Tent Tarps,"Amazon.com: Brunner Sidewall Set for Gazebo Medusa 4mt. : Patio, Lawn & Garden",No button (0)
031075206X,https://www.amazon.com/dp/031075206X/?aod=1,,"Amazon.com: Living in a Gray World: A Christian Teen’s Guide to Understanding Homosexuality: 9780310752066: Sprinkle, Preston: Books",Not added (23)
B005K8S8KG,https://www.amazon.com/dp/B005K8S8KG/?aod=1,Movies & TV › Featured Categories › DVD,Amazon.com: Le Sexe Fou : Movies & TV,
B00004SAF4,https://www.amazon.com/dp/B00004SAF4/?aod=1,Home & Kitchen › Kitchen & Dining › Kitchen Utensils & Gadgets › Bar & Wine Tools › Wine Stoppers & Pourers › Wine Stoppers,Amazon.com: Vacu Vin Wine Saver Pump White with Vacuum Wine Stopper - Keep Your Wine Fresh for up to 10 Days - 1 Pump 2 Stoppers - Reusable - Made in the Netherlands: Wine Bottle Stoppers: Home & Kitchen,Not added (1)
B00Y4EP2YM,https://www.amazon.com/dp/B00Y4EP2YM/?aod=1,,"Amazon.com: Body Fortress Super Advanced Isolate Protein Powder, Gluten Free, Vanilla Creme Flavored, 1.5 Lb",Not added (1)
154551397X,https://www.amazon.com/dp/154551397X/?aod=1,Books › Religion & Spirituality › Occult & Paranormal,"Amazon.com: Bigfoot in Pennsylvania: A History of Wild-Men, Gorillas, and Other Hairy Monsters in the Keystone State: 9781545513972: Renner, Timothy: Books",Added (2)
B006O3SD42,https://www.amazon.com/dp/B006O3SD42/?aod=1,Home & Kitchen › Home Décor Products › Home Fragrance › Incense & Incense Holders › Incense,Amazon.com: Incense of Kyukyodo KiyoshiÆG paulownia box short dimension incense 8 bunch input 12cm # 116 : Home & Kitchen,Not added (4)
1438276826,https://www.amazon.com/dp/1438276826/?aod=1,,"The Genie Within: Your Subconcious Mind--How It Works and How to Use It: Carpenter, Harry W: 9781438276823: Amazon.com: Books",
3442366860,https://www.amazon.com/dp/3442366860/?aod=1,Books › Foreign Language Books › German,Magie der Sehnsucht by Sherrilyn Kenyon,Not added (2)
1632365634,https://www.amazon.com/dp/1632365634/?aod=1,,"Princess Jellyfish 8: Higashimura, Akiko: 9781632365637: Amazon.com: Books",
B08Y67CMB9,https://www.amazon.com/dp/B08Y67CMB9/?aod=1,,"Amazon.com: SAMSUNG Galaxy A32 4G Volte Unlocked 128GB Quad Camera (LTE Latin/At&t/MetroPcs/Tmobile Europe) 6.4"" (Not for Verizon/Boost) International Version SM-A325M/DS (Awesome Blue) : Cell Phones & Accessories",No button (0)
B08QFF3Z5J,https://www.amazon.com/dp/B08QFF3Z5J/?aod=1,,"Over The Sink Dish Drying Rack, Full Stainless Steel 2-Tier Kitchen Counter Dish Drainer Rack Adjustable (33.8 to 41.5 inch), Expandable Dish Drying Rack with Kitchen Accessories, Silver",No button (0)
1441971785,https://www.amazon.com/dp/1441971785/?aod=1,Books › Engineering & Transportation › Engineering,"How Apollo Flew to the Moon (Springer... by Woods, W. David",No button (0)
844143140X,https://www.amazon.com/dp/844143140X/?aod=1,Books › Religion & Spirituality,"Ho'oponopono: Conéctate con los milagros (Spanish Edition): Cabanillas Claramonte, María José: 9788441431409: Amazon.com: Books",
1620552620,https://www.amazon.com/dp/1620552620/?aod=1,,"The Ayahuasca Experience: A Sourcebook on the Sacred Vine of Spirits: Metzner Ph.D., Ralph: 9781620552629: Amazon.com: Books",
B08M253WSX,https://www.amazon.com/dp/B08M253WSX/?aod=1,Books › Arts & Photography › Music,"Giving It Away: Classical Music in Lockdown and other fairytales: Jones, Paul Carey: 9798552628056: Amazon.com: Books",Added (1)
B07TQYRMDB,https://www.amazon.com/dp/B07TQYRMDB/?aod=1,Books › Comics & Graphic Novels › Manga,"Amazon.com: My Hero Academia T21 (21): 9791032705018: Horikoshi, Kohei, Le Quéré, David: Books",Added (6)
B00008HC5D,https://www.amazon.com/dp/B00008HC5D/?aod=1,Movies & TV › Movies,Amazon.com: True Romance : Movies & TV,
B00DJ5IQ0O,https://www.amazon.com/dp/B00DJ5IQ0O/?aod=1,Movies & TV › Genre for Featured Categories › Action & Adventure,"Amazon.com: Her Majesty : Sally Andrews, Vicky Haughton, Anna Sheridan, Mark J. Gordon: Movies & TV",No button (0)
B005MWF8GM,https://www.amazon.com/dp/B005MWF8GM/?aod=1,,Amazon.com: G-Punkt Entdeckung - The Spirit of Yoni : Movies & TV,
1684033462,https://www.amazon.com/dp/1684033462/?aod=1,,"Taking Sexy Back: How to Own Your Sexuality and Create the Relationships You Want: Solomon PhD, Alexandra H., Brotto PhD, Lori: 9781684033461: Amazon.com: Books",No button (0)
